ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
22D57NN5BZB6aimJf,1665429618_4109462616508554.0,4109462616508550.5,10,1,0,1,0,Rand,Random,Random,,,,3,0,0,Desktop,1.0,1.0,RUS,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22D57NN5BZB6aimJf,1665429618_4109462616508554.0,4109462616508550.5,10,0,0,0,1,Rand,Random,Random,,,,3,0,1,Desktop,1.0,0.0,RUS,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
22D5hpsrAbXjmjigp,988770009_2149111127550185.0,2149111127550190.0,6,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1.0,3,2,0,Desktop,1.0,1.0,SWE,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
22D5hpsrAbXjmjigp,988770009_2149111127550185.0,2149111127550190.0,6,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,0.0,SWE,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22D67Ptq7worXzamH,-1722916772_554520417233947.0,554520417233947.0,4,1,0,1,0,Rand,Random,Random,,,,3,2,1,Desktop,1.0,1.0,USA,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
22D67Ptq7worXzamH,-1722916772_554520417233947.0,554520417233947.0,4,0,0,0,2,Rand,Random,Random,,,,1,2,0,Desktop,1.0,0.0,USA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22D6MogHGHAcmpX7n,-1245468652_2756283019235510.0,2756283019235510.0,1,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,1.0,CAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22D6MogHGHAcmpX7n,-1245468652_2756283019235510.0,2756283019235510.0,1,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0.0,5,4,1,Desktop,0.0,0.0,CAN,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
22D7aWCsCnSSHGvro,-724576606_4441484355831799.0,4441484355831800.0,10,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,0.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1
22D7aWCsCnSSHGvro,-724576606_4441484355831799.0,4441484355831800.0,10,1,0,0,2,Less,Utilitarian,Utilitarian,More,Less,1.0,3,2,0,Desktop,0.0,1.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
22D9DqqeQtChYfXGk,1174348524_3467013646334613.0,3467013646334610.0,2,1,0,0,0,Fat,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Desktop,1.0,1.0,ESP,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22D9DqqeQtChYfXGk,1174348524_3467013646334613.0,3467013646334610.0,2,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Desktop,1.0,0.0,ESP,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22D9wuBfnztxuKfEQ,-799482559_5069915413247840.0,5069915413247840.0,10,0,0,1,0,Young,Age,Age,Young,Old,1.0,4,0,0,Mobile,0.0,1.0,JPN,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22D9wuBfnztxuKfEQ,-799482559_5069915413247840.0,5069915413247840.0,10,1,0,0,0,Old,Age,Age,Young,Old,1.0,4,0,1,Mobile,0.0,0.0,JPN,0.0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DCWjw5Etnp3Xmko,1242648374_5444419126722477.0,5444419126722480.0,2,0,1,0,0,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0.0,1.0,USA,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DCWjw5Etnp3Xmko,1242648374_5444419126722477.0,5444419126722480.0,2,1,1,0,0,Young,Age,Age,Young,Old,0.0,2,0,1,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22DF2NmTZLTs8NQ65,-933870003_5349536013439462.0,5349536013439460.0,7,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,0.0,0.0,JPN,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
22DF2NmTZLTs8NQ65,-933870003_5349536013439462.0,5349536013439460.0,7,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,0.0,1.0,JPN,1.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22DF9QCujfdgqykt9,-1952302170_1496316519175127.0,1496316519175130.0,2,0,1,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,0.0,0.0,POL,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DF9QCujfdgqykt9,-1952302170_1496316519175127.0,1496316519175130.0,2,1,1,0,0,Old,Age,Age,Young,Old,1.0,5,0,0,Desktop,1.0,1.0,POL,0.0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DHALAkbgTsgpMAD,1350587151_4582883726267277.0,4582883726267280.0,10,0,0,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,1.0,USA,1.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22DHALAkbgTsgpMAD,1350587151_4582883726267277.0,4582883726267280.0,10,1,0,1,0,Old,Age,Age,Young,Old,1.0,5,0,0,Desktop,1.0,0.0,USA,1.0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DJ8DBdJkFphzwLK,708389230_692021435604451.0,692021435604451.0,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Mobile,1.0,1.0,POL,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22DJ8DBdJkFphzwLK,708389230_692021435604451.0,692021435604451.0,2,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,5,0,0,Mobile,0.0,0.0,POL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
22DK3cxvboCuT3Atn,267800526_421189731596189.0,421189731596189.0,1,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,3,0,1,Mobile,1.0,1.0,USA,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DKbhrwnpLwcvJXc,1827989853_9905574522920692.0,9905574522920690.0,3,0,0,1,0,Rand,Random,Random,,,,1,3,0,Desktop,1.0,0.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22DKbhrwnpLwcvJXc,1827989853_9905574522920692.0,9905574522920690.0,3,1,0,0,2,Rand,Random,Random,,,,4,3,1,Desktop,1.0,1.0,BRA,0.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22DKxXMHaddpuPFdq,-21851330_2713375116747856.0,2713375116747860.0,2,1,0,1,0,Rand,Random,Random,,,,3,0,1,Desktop,1.0,0.0,JPN,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22DKxXMHaddpuPFdq,-21851330_2713375116747856.0,2713375116747860.0,2,0,0,0,2,Rand,Random,Random,,,,3,0,0,Desktop,0.0,1.0,JPN,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22DKyy5wgYCH9SNFm,1874419705_2361423671962555.0,2361423671962560.0,6,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,0.0,0.0,DEU,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
22DKyy5wgYCH9SNFm,1874419705_2361423671962555.0,2361423671962560.0,6,1,0,1,0,Male,Gender,Gender,Male,Female,0.0,4,0,0,Desktop,0.0,1.0,DEU,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
22DM66eNuwT8TSp6F,1496055673_9732372815289008.0,9732372815289010.0,1,0,1,0,2,Young,Age,Age,Young,Old,1.0,1,0,0,Desktop,0.0,1.0,USA,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22DM66eNuwT8TSp6F,1496055673_9732372815289008.0,9732372815289010.0,1,1,1,0,1,Old,Age,Age,Young,Old,1.0,1,0,1,Desktop,0.0,0.0,USA,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DN6kqWShaGdZB84,754417508_7223658014672114.0,7223658014672120.0,3,1,1,0,2,Female,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,0.0,1.0,USA,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22DN6kqWShaGdZB84,754417508_7223658014672114.0,7223658014672120.0,3,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22DN78bArf2pugx5w,1706657070_6688876253626996.0,6688876253627000.0,1,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,0,Desktop,1.0,1.0,JPN,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22DN78bArf2pugx5w,1706657070_6688876253626996.0,6688876253627000.0,1,1,1,0,0,Old,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,0.0,JPN,0.0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DP8pAymvbrsN6N4,-1026325956_4580462889607397.0,4580462889607400.0,7,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,1.0,1.0,AUT,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22DP8pAymvbrsN6N4,-1026325956_4580462889607397.0,4580462889607400.0,7,1,0,1,0,Female,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,0.0,AUT,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22DQF6ZGWr3a8BpPZ,-758979414_3796471560564722.0,3796471560564720.0,6,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,1.0,TUR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22DQF6ZGWr3a8BpPZ,-758979414_3796471560564722.0,3796471560564720.0,6,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0.0,2,0,1,Desktop,0.0,0.0,TUR,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22DR8EX92CjzDYu6R,-271185050_9059699124196204.0,9059699124196210.0,9,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,1,Desktop,1.0,0.0,BRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DR8EX92CjzDYu6R,-271185050_9059699124196204.0,9059699124196210.0,9,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,1,0,0,Desktop,1.0,1.0,BRA,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22DSt4WSssPT37CkQ,-40044471_8197008599591483.0,8197008599591480.0,13,1,0,0,1,Old,Age,Age,Young,Old,1.0,5,0,1,Desktop,0.0,0.0,FRA,0.0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DSt4WSssPT37CkQ,-40044471_8197008599591483.0,8197008599591480.0,13,0,0,1,0,Young,Age,Age,Young,Old,1.0,5,0,0,Desktop,0.0,1.0,FRA,2.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22DWdShD5NSZqezcx,-630913638_8572539409838005.0,8572539409838010.0,11,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Mobile,0.0,1.0,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22DWdShD5NSZqezcx,-630913638_8572539409838005.0,8572539409838010.0,11,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Mobile,0.0,0.0,ESP,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22DWqfezJcoaJBb5u,-227747141_3442906209859018.0,3442906209859020.0,3,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0.0,5,1,0,Desktop,0.0,0.0,FRA,0.0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
22DWqfezJcoaJBb5u,-227747141_3442906209859018.0,3442906209859020.0,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,1,Desktop,0.0,1.0,FRA,0.0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
22DYWnerwMPQQQnCm,1654165313_8157484436147042.0,8157484436147040.0,13,0,1,0,1,High,Social Status,Social Status,High,Low,1.0,2,0,1,Mobile,0.0,1.0,DEU,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22DZhkvh5t2xFFars,1107960734_531349700479863.0,531349700479863.0,6,0,0,0,2,Low,Social Status,Social Status,High,Low,0.0,5,0,0,Desktop,1.0,0.0,USA,0.0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
22DZsgq7NMFRP6KuG,958255416_451455672799414.0,451455672799414.0,5,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Mobile,0.0,0.0,ITA,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
22DZsgq7NMFRP6KuG,958255416_451455672799414.0,451455672799414.0,5,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Mobile,0.0,1.0,ITA,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22DaA8uJLcqYtuwMY,-204122359_3314537741807970.0,3314537741807970.0,5,0,0,0,0,Old,Age,Age,Young,Old,0.0,3,0,1,Desktop,0.0,0.0,USA,0.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DaA8uJLcqYtuwMY,-204122359_3314537741807970.0,3314537741807970.0,5,1,0,1,0,Young,Age,Age,Young,Old,0.0,3,0,0,Desktop,0.0,1.0,USA,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22DaLYSBNjJr9qFeP,-1039701096_262386202100862.0,262386202100862.0,10,1,1,0,1,Male,Gender,Gender,Male,Female,0.0,1,0,0,Mobile,0.0,1.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22DaLYSBNjJr9qFeP,-1039701096_262386202100862.0,262386202100862.0,10,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,1,Mobile,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22Db36caHB55uo5jH,-1287019798_5476102216305043.0,5476102216305040.0,6,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,0,Desktop,1.0,1.0,ISR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22Db36caHB55uo5jH,-1287019798_5476102216305043.0,5476102216305040.0,6,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,1.0,0.0,ISR,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
22DbW79ZWhTFRu2SG,-899422497_6479712373545783.0,6479712373545780.0,11,1,0,0,1,High,Social Status,Social Status,High,Low,0.0,3,0,0,Mobile,0.0,1.0,ITA,0.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
22Dbrvz8RNEMfw4jB,-590809044_2449191559989865.0,2449191559989870.0,13,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Mobile,0.0,0.0,IND,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
22Dbrvz8RNEMfw4jB,-590809044_2449191559989865.0,2449191559989870.0,13,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,1,Mobile,0.0,1.0,IND,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22DdXCpXsSiwBF6eW,-148035469_6143751037715377.0,6143751037715380.0,13,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Desktop,1.0,1.0,BRA,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22DdXCpXsSiwBF6eW,-148035469_6143751037715377.0,6143751037715380.0,13,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0.0,5,2,1,Desktop,1.0,0.0,BRA,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
22De6q2rPiGx4t5yi,-997319979_3293856970914814.0,3293856970914810.0,4,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,2,3,0,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22De6q2rPiGx4t5yi,-997319979_3293856970914814.0,3293856970914810.0,4,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,0.0,1.0,USA,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
22Devufe2YaipyB3u,-364417548_9408929126802832.0,9408929126802830.0,6,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,0.0,1.0,BRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
22Devufe2YaipyB3u,-364417548_9408929126802832.0,9408929126802830.0,6,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,0.0,0.0,BRA,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22Dg7A8idJDmM6wB9,-891874212_682235187850892.0,682235187850892.0,8,0,0,0,2,Rand,Random,Random,,,,2,1,0,Mobile,0.0,1.0,AUS,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22Dg7A8idJDmM6wB9,-891874212_682235187850892.0,682235187850892.0,8,1,0,1,0,Rand,Random,Random,,,,3,1,1,Mobile,0.0,0.0,AUS,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DiZcfzixCHyajFc,270926461_1869326870523138.0,1869326870523140.0,13,1,0,1,0,Rand,Random,Random,,,,4,0,1,Desktop,0.0,1.0,CAN,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
22DiZcfzixCHyajFc,270926461_1869326870523138.0,1869326870523140.0,13,0,0,0,2,Rand,Random,Random,,,,4,0,0,Desktop,0.0,0.0,CAN,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
22Dm9fPh2nfBBAjAt,1669912241_3919103119829634.0,3919103119829630.5,12,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0.0,5,4,1,Desktop,0.0,1.0,USA,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
22Dm9fPh2nfBBAjAt,1669912241_3919103119829634.0,3919103119829630.5,12,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22DmMe6W6c8fNqvCF,-1054359602_392341071905373.0,392341071905373.0,6,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,0.0,1.0,SGP,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DmMe6W6c8fNqvCF,-1054359602_392341071905373.0,392341071905373.0,6,1,0,1,0,Female,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,0.0,0.0,SGP,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DnyCKymmsGDcD2L,-614632311_2318581030302198.0,2318581030302200.0,3,1,1,0,1,Old,Age,Age,Young,Old,1.0,4,0,0,Desktop,1.0,0.0,USA,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DnyCKymmsGDcD2L,-614632311_2318581030302198.0,2318581030302200.0,3,0,1,0,2,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,1.0,USA,0.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22DoMPFGXC2kguHNf,1726155766_9251556019326232.0,9251556019326230.0,9,1,1,0,2,Old,Age,Age,Young,Old,1.0,3,0,0,Mobile,0.0,0.0,BRA,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DoMPFGXC2kguHNf,1726155766_9251556019326232.0,9251556019326230.0,9,0,1,0,1,Young,Age,Age,Young,Old,1.0,3,0,1,Mobile,0.0,1.0,BRA,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22DotzjiPhYXAZMvo,1794705208_4773780823266121.0,4773780823266120.0,6,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0.0,4,0,1,Desktop,0.0,1.0,TUR,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
22DotzjiPhYXAZMvo,1794705208_4773780823266121.0,4773780823266120.0,6,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Desktop,0.0,0.0,TUR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22DprMHWxgKf27zg5,-116084906_7922781741222296.0,7922781741222301.0,10,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,0.0,1.0,LTU,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
22DprMHWxgKf27zg5,-116084906_7922781741222296.0,7922781741222301.0,10,1,1,0,2,Less,Utilitarian,Utilitarian,More,Less,1.0,4,1,0,Desktop,0.0,0.0,LTU,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22DqFsuatjwptp2QH,-1432656831_3385930388871676.0,3385930388871680.0,5,1,1,0,0,Young,Age,Age,Young,Old,0.0,3,0,1,Desktop,1.0,1.0,GBR,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22DqFsuatjwptp2QH,-1432656831_3385930388871676.0,3385930388871680.0,5,0,1,0,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,0.0,GBR,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DqcT2d7BMkMvZeX,-1577105244_486514763092846.0,486514763092846.0,6,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,1.0,0.0,USA,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22DqcT2d7BMkMvZeX,-1577105244_486514763092846.0,486514763092846.0,6,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,1.0,1.0,USA,0.0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
22DrNNWAE3B2GGQ6S,1334262118_1116744080971359.0,1116744080971360.0,13,1,0,0,2,Hoomans,Random,Species,Hoomans,Pets,0.0,1,0,1,Desktop,1.0,1.0,AUS,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22DrNNWAE3B2GGQ6S,1334262118_1116744080971359.0,1116744080971360.0,13,0,0,1,0,Pets,Random,Species,Hoomans,Pets,0.0,1,0,0,Desktop,1.0,0.0,AUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22DsJgMpJ4E3PT6tS,-386646033_4727966129187217.0,4727966129187220.0,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,0.0,1.0,GBR,1.0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22DsJgMpJ4E3PT6tS,-386646033_4727966129187217.0,4727966129187220.0,6,1,0,0,0,Fit,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Desktop,0.0,0.0,GBR,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
22Dt75hmxDoTg5vNh,2136177240_6674979368368226.0,6674979368368230.0,13,0,0,1,0,Rand,Random,Random,,,,5,0,1,Desktop,1.0,1.0,ROU,0.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
22Dt75hmxDoTg5vNh,2136177240_6674979368368226.0,6674979368368230.0,13,1,0,0,1,Rand,Random,Random,,,,5,0,0,Desktop,1.0,0.0,ROU,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
22DtH5GrDxQE2stew,331149580_9717942421091844.0,9717942421091840.0,4,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,3,2,0,Desktop,0.0,0.0,BRA,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22DtH5GrDxQE2stew,331149580_9717942421091844.0,9717942421091840.0,4,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,1.0,BRA,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
22DveeTQmSYzc5wsZ,1152496518_5085062965380123.0,5085062965380120.0,1,1,1,0,1,Male,Gender,Gender,Male,Female,0.0,1,0,1,Desktop,1.0,0.0,CAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22DveeTQmSYzc5wsZ,1152496518_5085062965380123.0,5085062965380120.0,1,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,1.0,1.0,CAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22DwwPEe2zKMFKsdy,1968512561_216411397049171.0,216411397049171.0,4,0,0,0,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,DEU,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22DwwPEe2zKMFKsdy,1968512561_216411397049171.0,216411397049171.0,4,1,0,1,0,Young,Age,Age,Young,Old,0.0,3,0,1,Desktop,1.0,0.0,DEU,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22Dyfvyj3sWgCCHQP,921390836_5014566821046174.0,5014566821046170.0,13,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,0,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
